15-Sep-2016 14:02:54 file filter skipping radar_archive/2015_201606/02/radar.IDR02.20150101.lz4 short filename
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012018Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012024Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012030Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012036Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012042Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012048Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012054Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012100Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012106Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012112Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012118Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012124Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012130Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012136Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012142Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012148Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012154Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012200Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012206Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012212Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012218Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012224Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012230Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012236Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012242Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012248Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012254Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012300Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012306Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012312Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012318Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012324Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012330Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012336Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012342Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012348Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012354Melb.rapic is missing, skipping
14-Oct-2016 18:09:31 CAPPI check /home/meso/Downloads/20090207/_file_list is a CAPPI, skipping
14-Oct-2016 18:09:31 CAPPI check /home/meso/Downloads/20090207/_file_list_time is a CAPPI, skipping
14-Oct-2016 18:13:33 CAPPI check /home/meso/Downloads/20090207/_file_list is a CAPPI, skipping
14-Oct-2016 18:13:33 CAPPI check /home/meso/Downloads/20090207/_file_list_time is a CAPPI, skipping
